Birth Latitude,Birth Longitude,Births,Location ID,key,AWC Latitude,AWC Longitude,AWC Name,AWC_ID,Distance
17.603750199999997,77.8704156,3.83175492,47,1,17.602999999999998,77.8498,Mallikarjunagiri,1506109,2.186597696597109
17.5954169,77.77041559999998,4.05891085,48,1,17.608545499999998,77.78454649999999,Ghanapoor,1506071,2.09147584958313
17.5954169,77.77874890000002,4.29055357,49,1,17.608545499999998,77.78454649999999,Ghanapoor,1506071,1.583887933751803
17.5954169,77.7870822,4.28719568,50,1,17.5873,77.7936,Patloor - II,1506062,1.136613826013856
17.5954169,77.7954156,4.29055357,51,1,17.5873,77.7936,Patloor - II,1506062,0.922846706263863
17.5954169,77.8037489,4.29055357,52,1,17.5873,77.7936,Patloor - II,1506062,1.4042124686131725
17.5954169,77.8120822,4.29055357,53,1,17.592,77.8213,Bilkal,1506079,1.0483035125236262
17.5954169,77.82041559999998,4.29055357,54,1,17.592,77.8213,Bilkal,1506079,0.3913351726214165
17.5954169,77.82874890000002,4.20474195,55,1,17.592,77.8213,Bilkal,1506079,0.8761981649775211
17.5954169,77.8370822,4.29055357,56,1,17.5828,77.835,Dargulapally,1506080,1.4201895432233183
17.5954169,77.8454156,4.29055357,57,1,17.602999999999998,77.8498,Mallikarjunagiri,1506109,0.9627773638293365
17.5954169,77.8537489,4.29055357,58,1,17.602999999999998,77.8498,Mallikarjunagiri,1506109,0.9413662734525788
17.5954169,77.8620822,4.29055357,59,1,17.602999999999998,77.8498,Mallikarjunagiri,1506109,1.5510196626798225
17.5870836,77.77874890000002,4.29055357,60,1,17.5853,77.791,Patloor - III,1506063,1.313650351970739
17.5870836,77.7870822,4.29055357,61,1,17.5853,77.791,Patloor - III,1506063,0.4602070621050651
17.5870836,77.7954156,3.43244243,62,1,17.5873,77.7936,Patloor - II,1506062,0.19394750527734592
17.5870836,77.8037489,4.29055357,63,1,17.5832,77.798,Patloor - I,1506061,0.7468746588668865
17.5870836,77.8120822,4.29055357,64,1,17.592,77.8213,Bilkal,1506079,1.119591905614628
17.5870836,77.82041559999998,4.29055357,65,1,17.592,77.8213,Bilkal,1506079,0.5546578972429589
17.5870836,77.82874890000002,4.29055357,66,1,17.5828,77.835,Dargulapally,1506080,0.8160431338874231
17.5870836,77.8370822,4.29055357,67,1,17.5828,77.835,Dargulapally,1506080,0.5249655220671804
17.5870836,77.8454156,4.29055357,68,1,17.5828,77.835,Dargulapally,1506080,1.202406885359674
17.5870836,77.8537489,4.29055357,69,1,17.5784,77.8591,Pilligundla,1506074,1.1198504406156997
17.5870836,77.8620822,4.29055357,70,1,17.5784,77.8591,Pilligundla,1506074,1.0160007488224416
17.5870836,77.8704156,3.86083961,71,1,17.5784,77.8591,Pilligundla,1506074,1.5398120494850953
17.578750199999998,77.76208220000002,4.11933899,72,1,17.5766,77.7647,Marpally - II,1506065,0.36628954794532437
17.578750199999998,77.77041559999998,4.28048277,73,1,17.5766,77.7647,Marpally - II,1506065,0.6513404904177147
17.578750199999998,77.77874890000002,4.28887463,74,1,17.5853,77.791,Patloor - III,1506063,1.4889085798340083
17.578750199999998,77.7870822,4.29055357,75,1,17.5853,77.791,Patloor - III,1506063,0.8383867078090868
17.578750199999998,77.7954156,4.29055357,76,1,17.5833,77.7941,Patloor 4,1506034,0.5247831638894368
17.578750199999998,77.8037489,4.29055357,77,1,17.5832,77.798,Patloor - I,1506061,0.7849702430287839
17.578750199999998,77.8120822,4.29055357,78,1,17.5723,77.8232,Thumalapally,1506073,1.3796240398208217
17.578750199999998,77.82041559999998,4.29055357,79,1,17.5723,77.8232,Thumalapally,1506073,0.7755879540795493
17.578750199999998,77.82874890000002,4.29055357,80,1,17.5828,77.835,Dargulapally,1506080,0.8011595592465334
17.578750199999998,77.8370822,3.90440392,81,1,17.5828,77.835,Dargulapally,1506080,0.5014988048241997
17.578750199999998,77.8454156,4.29055357,82,1,17.576,77.8544,Gundlamarpally,1506075,1.0002688284487433
17.578750199999998,77.8537489,4.29055357,83,1,17.576,77.8544,Gundlamarpally,1506075,0.3135000643564038
17.578750199999998,77.8620822,4.29055357,84,1,17.5784,77.8591,Pilligundla,1506074,0.31851010619638287
17.578750199999998,77.8704156,4.05387545,85,1,17.5784,77.8591,Pilligundla,1506074,1.200114167115932
17.578750199999998,77.8787489,3.89273214,86,1,17.5784,77.8591,Pilligundla,1506074,2.0831971205315956
17.578750199999998,77.88708220000002,3.8625176,87,1,17.564,77.8937,Burgupally,1506006,1.7838805797604562
17.578750199999998,77.89541559999998,3.82726836,88,1,17.564,77.8937,Burgupally,1506006,1.650199521465421
17.578750199999998,77.90374890000002,3.7869823,89,1,17.564,77.8937,Burgupally,1506006,1.9557207637171927
17.578750199999998,77.9620822,3.7869823,90,1,17.5516,77.9478,MakthaTanda,1506102,3.3773552911254674
17.570416899999998,77.77874890000002,4.27376747,91,1,17.5766,77.7647,Marpally - II,1506065,1.6403030126071079
17.570416899999998,77.7870822,4.29055357,92,1,17.5833,77.7941,Patloor 4,1506034,1.614175349792583
17.570416899999998,77.7954156,4.29055357,93,1,17.5833,77.7941,Patloor 4,1506034,1.4393075281488314
17.570416899999998,77.8037489,4.28887463,94,1,17.5832,77.798,Patloor - I,1506061,1.5465433017714778
17.570416899999998,77.8120822,4.29055357,95,1,17.5723,77.8232,Thumalapally,1506073,1.1970183607045812
